location,month,temp_mean_c,source
oberstdorf,1981-02,-3.17,ERA5/Open-Meteo
oberstdorf,1981-03,4.34,ERA5/Open-Meteo
oberstdorf,1981-04,6.04,ERA5/Open-Meteo
oberstdorf,1981-05,9.52,ERA5/Open-Meteo
oberstdorf,1981-06,14.28,ERA5/Open-Meteo
oberstdorf,1981-07,14.62,ERA5/Open-Meteo
oberstdorf,1981-08,15.9,ERA5/Open-Meteo
oberstdorf,1981-09,13.59,ERA5/Open-Meteo
oberstdorf,1981-10,7.35,ERA5/Open-Meteo
oberstdorf,1981-11,0.47,ERA5/Open-Meteo
oberstdorf,1981-12,-1.3,ERA5/Open-Meteo
oberstdorf,1982-01,-0.81,ERA5/Open-Meteo
oberstdorf,1982-02,-1.09,ERA5/Open-Meteo
oberstdorf,1982-03,1.31,ERA5/Open-Meteo
oberstdorf,1982-04,3.86,ERA5/Open-Meteo
oberstdorf,1982-05,8.92,ERA5/Open-Meteo
oberstdorf,1982-06,14.18,ERA5/Open-Meteo
oberstdorf,1982-07,17.51,ERA5/Open-Meteo
oberstdorf,1982-08,15.76,ERA5/Open-Meteo
oberstdorf,1982-09,15.35,ERA5/Open-Meteo
oberstdorf,1982-10,8.4,ERA5/Open-Meteo
oberstdorf,1982-11,4.2,ERA5/Open-Meteo
oberstdorf,1982-12,1.4,ERA5/Open-Meteo
oberstdorf,1983-01,-0.32,ERA5/Open-Meteo
oberstdorf,1983-02,-3.76,ERA5/Open-Meteo
oberstdorf,1983-03,2.84,ERA5/Open-Meteo
oberstdorf,1983-04,6.21,ERA5/Open-Meteo
oberstdorf,1983-05,8.69,ERA5/Open-Meteo
oberstdorf,1983-06,14.69,ERA5/Open-Meteo
oberstdorf,1983-07,19.36,ERA5/Open-Meteo
oberstdorf,1983-08,16.0,ERA5/Open-Meteo
oberstdorf,1983-09,13.27,ERA5/Open-Meteo
oberstdorf,1983-10,8.99,ERA5/Open-Meteo
oberstdorf,1983-11,3.9,ERA5/Open-Meteo
oberstdorf,1983-12,-6.3,ERA5/Open-Meteo
oberstdorf,1984-01,-2.49,ERA5/Open-Meteo
oberstdorf,1984-02,-3.39,ERA5/Open-Meteo
oberstdorf,1984-03,-0.28,ERA5/Open-Meteo
oberstdorf,1984-04,4.33,ERA5/Open-Meteo
oberstdorf,1984-05,7.16,ERA5/Open-Meteo
oberstdorf,1984-06,12.18,ERA5/Open-Meteo
oberstdorf,1984-07,15.55,ERA5/Open-Meteo
oberstdorf,1984-08,15.39,ERA5/Open-Meteo
oberstdorf,1984-09,10.7,ERA5/Open-Meteo
oberstdorf,1984-10,9.47,ERA5/Open-Meteo
oberstdorf,1984-11,4.73,ERA5/Open-Meteo
oberstdorf,1984-12,0.2,ERA5/Open-Meteo
oberstdorf,1985-01,-7.34,ERA5/Open-Meteo
oberstdorf,1985-02,-1.54,ERA5/Open-Meteo
oberstdorf,1985-03,1.31,ERA5/Open-Meteo
oberstdorf,1985-04,4.92,ERA5/Open-Meteo
oberstdorf,1985-05,9.45,ERA5/Open-Meteo
oberstdorf,1985-06,12.33,ERA5/Open-Meteo
oberstdorf,1985-07,17.56,ERA5/Open-Meteo
oberstdorf,1985-08,15.45,ERA5/Open-Meteo
oberstdorf,1985-09,14.25,ERA5/Open-Meteo
oberstdorf,1985-10,9.44,ERA5/Open-Meteo
oberstdorf,1985-11,-1.79,ERA5/Open-Meteo
oberstdorf,1985-12,6.0,ERA5/Open-Meteo
oberstdorf,1986-01,-3.17,ERA5/Open-Meteo
oberstdorf,1986-02,-5.83,ERA5/Open-Meteo
oberstdorf,1986-03,3.03,ERA5/Open-Meteo
oberstdorf,1986-04,4.54,ERA5/Open-Meteo
oberstdorf,1986-05,12.08,ERA5/Open-Meteo
oberstdorf,1986-06,13.56,ERA5/Open-Meteo
oberstdorf,1986-07,15.81,ERA5/Open-Meteo
oberstdorf,1986-08,16.12,ERA5/Open-Meteo
oberstdorf,1986-09,13.45,ERA5/Open-Meteo
oberstdorf,1986-10,9.91,ERA5/Open-Meteo
oberstdorf,1986-11,3.16,ERA5/Open-Meteo
oberstdorf,1986-12,-2.2,ERA5/Open-Meteo
oberstdorf,1987-01,-5.68,ERA5/Open-Meteo
oberstdorf,1987-02,-0.17,ERA5/Open-Meteo
oberstdorf,1987-03,-1.64,ERA5/Open-Meteo
oberstdorf,1987-04,5.92,ERA5/Open-Meteo
oberstdorf,1987-05,7.0,ERA5/Open-Meteo
oberstdorf,1987-06,12.33,ERA5/Open-Meteo
oberstdorf,1987-07,16.67,ERA5/Open-Meteo
oberstdorf,1987-08,15.52,ERA5/Open-Meteo
oberstdorf,1987-09,15.61,ERA5/Open-Meteo
oberstdorf,1987-10,10.7,ERA5/Open-Meteo
oberstdorf,1987-11,3.03,ERA5/Open-Meteo
oberstdorf,1987-12,-1.9,ERA5/Open-Meteo
oberstdorf,1988-01,0.42,ERA5/Open-Meteo
oberstdorf,1988-02,-2.09,ERA5/Open-Meteo
oberstdorf,1988-03,1.02,ERA5/Open-Meteo
oberstdorf,1988-04,5.94,ERA5/Open-Meteo
oberstdorf,1988-05,11.23,ERA5/Open-Meteo
oberstdorf,1988-06,13.17,ERA5/Open-Meteo
oberstdorf,1988-07,16.68,ERA5/Open-Meteo
oberstdorf,1988-08,16.29,ERA5/Open-Meteo
oberstdorf,1988-09,12.71,ERA5/Open-Meteo
oberstdorf,1988-10,10.99,ERA5/Open-Meteo
oberstdorf,1988-11,0.47,ERA5/Open-Meteo
oberstdorf,1988-12,3.1,ERA5/Open-Meteo
oberstdorf,1989-01,-2.08,ERA5/Open-Meteo
oberstdorf,1989-02,1.73,ERA5/Open-Meteo
oberstdorf,1989-03,4.86,ERA5/Open-Meteo
oberstdorf,1989-04,5.37,ERA5/Open-Meteo
oberstdorf,1989-05,9.99,ERA5/Open-Meteo
oberstdorf,1989-06,12.54,ERA5/Open-Meteo
oberstdorf,1989-07,16.43,ERA5/Open-Meteo
oberstdorf,1989-08,15.84,ERA5/Open-Meteo
oberstdorf,1989-09,12.83,ERA5/Open-Meteo
oberstdorf,1989-10,8.84,ERA5/Open-Meteo
oberstdorf,1989-11,1.06,ERA5/Open-Meteo
oberstdorf,1989-12,-3.0,ERA5/Open-Meteo
oberstdorf,1990-01,-2.82,ERA5/Open-Meteo
oberstdorf,1990-02,2.23,ERA5/Open-Meteo
oberstdorf,1990-03,3.91,ERA5/Open-Meteo
oberstdorf,1990-04,4.5,ERA5/Open-Meteo
oberstdorf,1990-05,11.34,ERA5/Open-Meteo
oberstdorf,1990-06,13.55,ERA5/Open-Meteo
oberstdorf,1990-07,16.08,ERA5/Open-Meteo
oberstdorf,1990-08,16.55,ERA5/Open-Meteo
oberstdorf,1990-09,11.62,ERA5/Open-Meteo
oberstdorf,1990-10,10.71,ERA5/Open-Meteo
oberstdorf,1990-11,1.08,ERA5/Open-Meteo
oberstdorf,1990-12,-9.3,ERA5/Open-Meteo
oberstdorf,1991-01,-2.46,ERA5/Open-Meteo
oberstdorf,1991-02,-3.29,ERA5/Open-Meteo
oberstdorf,1991-03,5.11,ERA5/Open-Meteo
oberstdorf,1991-04,3.87,ERA5/Open-Meteo
oberstdorf,1991-05,6.46,ERA5/Open-Meteo
oberstdorf,1991-06,12.7,ERA5/Open-Meteo
oberstdorf,1991-07,17.71,ERA5/Open-Meteo
oberstdorf,1991-08,17.24,ERA5/Open-Meteo
oberstdorf,1991-09,14.86,ERA5/Open-Meteo
oberstdorf,1991-10,8.07,ERA5/Open-Meteo
oberstdorf,1991-11,1.31,ERA5/Open-Meteo
oberstdorf,1991-12,0.7,ERA5/Open-Meteo
oberstdorf,1992-01,-3.36,ERA5/Open-Meteo
oberstdorf,1992-02,-0.32,ERA5/Open-Meteo
oberstdorf,1992-03,3.27,ERA5/Open-Meteo
oberstdorf,1992-04,5.22,ERA5/Open-Meteo
oberstdorf,1992-05,10.9,ERA5/Open-Meteo
oberstdorf,1992-06,14.42,ERA5/Open-Meteo
oberstdorf,1992-07,17.2,ERA5/Open-Meteo
oberstdorf,1992-08,19.14,ERA5/Open-Meteo
oberstdorf,1992-09,13.38,ERA5/Open-Meteo
oberstdorf,1992-10,6.13,ERA5/Open-Meteo
oberstdorf,1992-11,3.57,ERA5/Open-Meteo
oberstdorf,1992-12,2.8,ERA5/Open-Meteo
oberstdorf,1993-01,-0.13,ERA5/Open-Meteo
oberstdorf,1993-02,-2.21,ERA5/Open-Meteo
oberstdorf,1993-03,0.63,ERA5/Open-Meteo
oberstdorf,1993-04,6.77,ERA5/Open-Meteo
oberstdorf,1993-05,12.1,ERA5/Open-Meteo
oberstdorf,1993-06,14.95,ERA5/Open-Meteo
oberstdorf,1993-07,14.88,ERA5/Open-Meteo
oberstdorf,1993-08,16.21,ERA5/Open-Meteo
oberstdorf,1993-09,11.9,ERA5/Open-Meteo
oberstdorf,1993-10,8.14,ERA5/Open-Meteo
oberstdorf,1993-11,-0.13,ERA5/Open-Meteo
oberstdorf,1993-12,-4.1,ERA5/Open-Meteo
oberstdorf,1994-01,-0.78,ERA5/Open-Meteo
oberstdorf,1994-02,-1.2,ERA5/Open-Meteo
oberstdorf,1994-03,5.54,ERA5/Open-Meteo
oberstdorf,1994-04,4.42,ERA5/Open-Meteo
oberstdorf,1994-05,10.65,ERA5/Open-Meteo
oberstdorf,1994-06,14.68,ERA5/Open-Meteo
oberstdorf,1994-07,18.92,ERA5/Open-Meteo
oberstdorf,1994-08,17.85,ERA5/Open-Meteo
oberstdorf,1994-09,13.63,ERA5/Open-Meteo
oberstdorf,1994-10,8.73,ERA5/Open-Meteo
oberstdorf,1994-11,6.48,ERA5/Open-Meteo
oberstdorf,1994-12,3.7,ERA5/Open-Meteo
oberstdorf,1995-01,-3.81,ERA5/Open-Meteo
oberstdorf,1995-02,2.22,ERA5/Open-Meteo
oberstdorf,1995-03,0.28,ERA5/Open-Meteo
oberstdorf,1995-04,5.5,ERA5/Open-Meteo
oberstdorf,1995-05,9.42,ERA5/Open-Meteo
oberstdorf,1995-06,12.23,ERA5/Open-Meteo
oberstdorf,1995-07,18.58,ERA5/Open-Meteo
oberstdorf,1995-08,15.42,ERA5/Open-Meteo
oberstdorf,1995-09,10.67,ERA5/Open-Meteo
oberstdorf,1995-10,12.21,ERA5/Open-Meteo
oberstdorf,1995-11,0.46,ERA5/Open-Meteo
oberstdorf,1995-12,-4.4,ERA5/Open-Meteo
oberstdorf,1996-01,-1.43,ERA5/Open-Meteo
oberstdorf,1996-02,-3.15,ERA5/Open-Meteo
oberstdorf,1996-03,0.07,ERA5/Open-Meteo
oberstdorf,1996-04,5.35,ERA5/Open-Meteo
oberstdorf,1996-05,10.55,ERA5/Open-Meteo
oberstdorf,1996-06,14.99,ERA5/Open-Meteo
oberstdorf,1996-07,15.25,ERA5/Open-Meteo
oberstdorf,1996-08,15.27,ERA5/Open-Meteo
oberstdorf,1996-09,9.27,ERA5/Open-Meteo
oberstdorf,1996-10,8.1,ERA5/Open-Meteo
oberstdorf,1996-11,2.43,ERA5/Open-Meteo
oberstdorf,1996-12,-2.3,ERA5/Open-Meteo
oberstdorf,1997-01,-1.48,ERA5/Open-Meteo
oberstdorf,1997-02,0.88,ERA5/Open-Meteo
oberstdorf,1997-03,4.08,ERA5/Open-Meteo
oberstdorf,1997-04,3.34,ERA5/Open-Meteo
oberstdorf,1997-05,9.97,ERA5/Open-Meteo
oberstdorf,1997-06,14.0,ERA5/Open-Meteo
oberstdorf,1997-07,15.02,ERA5/Open-Meteo
oberstdorf,1997-08,17.04,ERA5/Open-Meteo
oberstdorf,1997-09,14.51,ERA5/Open-Meteo
oberstdorf,1997-10,8.19,ERA5/Open-Meteo
oberstdorf,1997-11,4.42,ERA5/Open-Meteo
oberstdorf,1997-12,2.8,ERA5/Open-Meteo
oberstdorf,1998-01,-2.2,ERA5/Open-Meteo
oberstdorf,1998-02,1.26,ERA5/Open-Meteo
oberstdorf,1998-03,1.8,ERA5/Open-Meteo
oberstdorf,1998-04,5.39,ERA5/Open-Meteo
oberstdorf,1998-05,10.83,ERA5/Open-Meteo
oberstdorf,1998-06,14.92,ERA5/Open-Meteo
oberstdorf,1998-07,16.38,ERA5/Open-Meteo
oberstdorf,1998-08,16.69,ERA5/Open-Meteo
oberstdorf,1998-09,12.17,ERA5/Open-Meteo
oberstdorf,1998-10,7.85,ERA5/Open-Meteo
oberstdorf,1998-11,-1.81,ERA5/Open-Meteo
oberstdorf,1998-12,-6.3,ERA5/Open-Meteo
oberstdorf,1999-01,-1.59,ERA5/Open-Meteo
oberstdorf,1999-02,-2.91,ERA5/Open-Meteo
oberstdorf,1999-03,3.41,ERA5/Open-Meteo
oberstdorf,1999-04,5.27,ERA5/Open-Meteo
oberstdorf,1999-05,11.22,ERA5/Open-Meteo
oberstdorf,1999-06,13.41,ERA5/Open-Meteo
oberstdorf,1999-07,16.5,ERA5/Open-Meteo
oberstdorf,1999-08,16.17,ERA5/Open-Meteo
oberstdorf,1999-09,15.09,ERA5/Open-Meteo
oberstdorf,1999-10,9.21,ERA5/Open-Meteo
oberstdorf,1999-11,-0.5,ERA5/Open-Meteo
oberstdorf,1999-12,-2.2,ERA5/Open-Meteo
oberstdorf,2000-01,-4.04,ERA5/Open-Meteo
oberstdorf,2000-02,1.3,ERA5/Open-Meteo
oberstdorf,2000-03,2.7,ERA5/Open-Meteo
oberstdorf,2000-04,6.55,ERA5/Open-Meteo
oberstdorf,2000-05,11.44,ERA5/Open-Meteo
oberstdorf,2000-06,15.83,ERA5/Open-Meteo
oberstdorf,2000-07,14.1,ERA5/Open-Meteo
oberstdorf,2000-08,17.21,ERA5/Open-Meteo
oberstdorf,2000-09,13.38,ERA5/Open-Meteo
oberstdorf,2000-10,9.35,ERA5/Open-Meteo
oberstdorf,2000-11,1.88,ERA5/Open-Meteo
oberstdorf,2000-12,1.9,ERA5/Open-Meteo
oberstdorf,2001-01,-2.15,ERA5/Open-Meteo
oberstdorf,2001-02,0.41,ERA5/Open-Meteo
oberstdorf,2001-03,4.52,ERA5/Open-Meteo
oberstdorf,2001-04,4.0,ERA5/Open-Meteo
oberstdorf,2001-05,12.2,ERA5/Open-Meteo
oberstdorf,2001-06,12.86,ERA5/Open-Meteo
oberstdorf,2001-07,16.51,ERA5/Open-Meteo
oberstdorf,2001-08,17.47,ERA5/Open-Meteo
oberstdorf,2001-09,9.62,ERA5/Open-Meteo
oberstdorf,2001-10,12.17,ERA5/Open-Meteo
oberstdorf,2001-11,0.88,ERA5/Open-Meteo
oberstdorf,2001-12,5.6,ERA5/Open-Meteo
oberstdorf,2002-01,-4.07,ERA5/Open-Meteo
oberstdorf,2002-02,3.03,ERA5/Open-Meteo
oberstdorf,2002-03,3.82,ERA5/Open-Meteo
oberstdorf,2002-04,5.48,ERA5/Open-Meteo
oberstdorf,2002-05,11.21,ERA5/Open-Meteo
oberstdorf,2002-06,16.97,ERA5/Open-Meteo
oberstdorf,2002-07,16.29,ERA5/Open-Meteo
oberstdorf,2002-08,15.84,ERA5/Open-Meteo
oberstdorf,2002-09,10.99,ERA5/Open-Meteo
oberstdorf,2002-10,8.32,ERA5/Open-Meteo
oberstdorf,2002-11,4.24,ERA5/Open-Meteo
oberstdorf,2002-12,-0.5,ERA5/Open-Meteo
oberstdorf,2003-01,-3.43,ERA5/Open-Meteo
oberstdorf,2003-02,-4.65,ERA5/Open-Meteo
oberstdorf,2003-03,3.18,ERA5/Open-Meteo
oberstdorf,2003-04,5.24,ERA5/Open-Meteo
oberstdorf,2003-05,12.8,ERA5/Open-Meteo
oberstdorf,2003-06,19.18,ERA5/Open-Meteo
oberstdorf,2003-07,17.67,ERA5/Open-Meteo
oberstdorf,2003-08,19.95,ERA5/Open-Meteo
oberstdorf,2003-09,12.71,ERA5/Open-Meteo
oberstdorf,2003-10,5.03,ERA5/Open-Meteo
oberstdorf,2003-11,4.09,ERA5/Open-Meteo
oberstdorf,2003-12,3.8,ERA5/Open-Meteo
oberstdorf,2004-01,-2.59,ERA5/Open-Meteo
oberstdorf,2004-02,-1.09,ERA5/Open-Meteo
oberstdorf,2004-03,1.44,ERA5/Open-Meteo
oberstdorf,2004-04,5.64,ERA5/Open-Meteo
oberstdorf,2004-05,8.54,ERA5/Open-Meteo
oberstdorf,2004-06,13.98,ERA5/Open-Meteo
oberstdorf,2004-07,15.87,ERA5/Open-Meteo
oberstdorf,2004-08,16.76,ERA5/Open-Meteo
oberstdorf,2004-09,13.26,ERA5/Open-Meteo
oberstdorf,2004-10,10.91,ERA5/Open-Meteo
oberstdorf,2004-11,2.35,ERA5/Open-Meteo
oberstdorf,2004-12,0.8,ERA5/Open-Meteo
oberstdorf,2005-01,-4.04,ERA5/Open-Meteo
oberstdorf,2005-02,-4.29,ERA5/Open-Meteo
oberstdorf,2005-03,1.48,ERA5/Open-Meteo
oberstdorf,2005-04,6.25,ERA5/Open-Meteo
oberstdorf,2005-05,11.15,ERA5/Open-Meteo
oberstdorf,2005-06,15.65,ERA5/Open-Meteo
oberstdorf,2005-07,16.35,ERA5/Open-Meteo
oberstdorf,2005-08,14.55,ERA5/Open-Meteo
oberstdorf,2005-09,13.71,ERA5/Open-Meteo
oberstdorf,2005-10,10.49,ERA5/Open-Meteo
oberstdorf,2005-11,2.75,ERA5/Open-Meteo
oberstdorf,2005-12,-1.6,ERA5/Open-Meteo
oberstdorf,2006-01,-5.24,ERA5/Open-Meteo
oberstdorf,2006-02,-1.86,ERA5/Open-Meteo
oberstdorf,2006-03,0.06,ERA5/Open-Meteo
oberstdorf,2006-04,5.55,ERA5/Open-Meteo
oberstdorf,2006-05,10.29,ERA5/Open-Meteo
oberstdorf,2006-06,15.07,ERA5/Open-Meteo
oberstdorf,2006-07,19.75,ERA5/Open-Meteo
oberstdorf,2006-08,13.16,ERA5/Open-Meteo
oberstdorf,2006-09,15.66,ERA5/Open-Meteo
oberstdorf,2006-10,11.65,ERA5/Open-Meteo
oberstdorf,2006-11,4.34,ERA5/Open-Meteo
oberstdorf,2006-12,3.5,ERA5/Open-Meteo
oberstdorf,2007-01,0.88,ERA5/Open-Meteo
oberstdorf,2007-02,1.52,ERA5/Open-Meteo
oberstdorf,2007-03,3.08,ERA5/Open-Meteo
oberstdorf,2007-04,9.27,ERA5/Open-Meteo
oberstdorf,2007-05,12.17,ERA5/Open-Meteo
oberstdorf,2007-06,15.53,ERA5/Open-Meteo
oberstdorf,2007-07,16.35,ERA5/Open-Meteo
oberstdorf,2007-08,15.61,ERA5/Open-Meteo
oberstdorf,2007-09,10.97,ERA5/Open-Meteo
oberstdorf,2007-10,8.04,ERA5/Open-Meteo
oberstdorf,2007-11,0.33,ERA5/Open-Meteo
oberstdorf,2007-12,2.9,ERA5/Open-Meteo
oberstdorf,2008-01,0.47,ERA5/Open-Meteo
oberstdorf,2008-02,0.85,ERA5/Open-Meteo
oberstdorf,2008-03,1.45,ERA5/Open-Meteo
oberstdorf,2008-04,4.98,ERA5/Open-Meteo
oberstdorf,2008-05,11.22,ERA5/Open-Meteo
oberstdorf,2008-06,15.44,ERA5/Open-Meteo
oberstdorf,2008-07,16.04,ERA5/Open-Meteo
oberstdorf,2008-08,16.57,ERA5/Open-Meteo
oberstdorf,2008-09,11.69,ERA5/Open-Meteo
oberstdorf,2008-10,8.96,ERA5/Open-Meteo
oberstdorf,2008-11,2.4,ERA5/Open-Meteo
oberstdorf,2008-12,-0.5,ERA5/Open-Meteo
oberstdorf,2009-01,-4.56,ERA5/Open-Meteo
oberstdorf,2009-02,-1.98,ERA5/Open-Meteo
oberstdorf,2009-03,1.79,ERA5/Open-Meteo
oberstdorf,2009-04,7.41,ERA5/Open-Meteo
oberstdorf,2009-05,12.35,ERA5/Open-Meteo
oberstdorf,2009-06,14.06,ERA5/Open-Meteo
oberstdorf,2009-07,16.7,ERA5/Open-Meteo
oberstdorf,2009-08,17.83,ERA5/Open-Meteo
oberstdorf,2009-09,14.16,ERA5/Open-Meteo
oberstdorf,2009-10,7.69,ERA5/Open-Meteo
oberstdorf,2009-11,5.06,ERA5/Open-Meteo
oberstdorf,2009-12,0.7,ERA5/Open-Meteo
oberstdorf,2010-01,-3.76,ERA5/Open-Meteo
oberstdorf,2010-02,-2.1,ERA5/Open-Meteo
oberstdorf,2010-03,1.27,ERA5/Open-Meteo
oberstdorf,2010-04,6.7,ERA5/Open-Meteo
oberstdorf,2010-05,9.59,ERA5/Open-Meteo
oberstdorf,2010-06,14.84,ERA5/Open-Meteo
oberstdorf,2010-07,18.11,ERA5/Open-Meteo
oberstdorf,2010-08,15.43,ERA5/Open-Meteo
oberstdorf,2010-09,11.58,ERA5/Open-Meteo
oberstdorf,2010-10,7.46,ERA5/Open-Meteo
oberstdorf,2010-11,2.51,ERA5/Open-Meteo
oberstdorf,2010-12,-2.7,ERA5/Open-Meteo
oberstdorf,2011-01,-2.33,ERA5/Open-Meteo
oberstdorf,2011-02,0.44,ERA5/Open-Meteo
oberstdorf,2011-03,3.55,ERA5/Open-Meteo
oberstdorf,2011-04,8.9,ERA5/Open-Meteo
oberstdorf,2011-05,12.54,ERA5/Open-Meteo
oberstdorf,2011-06,14.92,ERA5/Open-Meteo
oberstdorf,2011-07,14.68,ERA5/Open-Meteo
oberstdorf,2011-08,17.61,ERA5/Open-Meteo
oberstdorf,2011-09,14.96,ERA5/Open-Meteo
oberstdorf,2011-10,8.09,ERA5/Open-Meteo
oberstdorf,2011-11,6.15,ERA5/Open-Meteo
oberstdorf,2011-12,4.7,ERA5/Open-Meteo
oberstdorf,2012-01,-1.26,ERA5/Open-Meteo
oberstdorf,2012-02,-5.96,ERA5/Open-Meteo
oberstdorf,2012-03,4.67,ERA5/Open-Meteo
oberstdorf,2012-04,5.82,ERA5/Open-Meteo
oberstdorf,2012-05,10.47,ERA5/Open-Meteo
oberstdorf,2012-06,15.79,ERA5/Open-Meteo
oberstdorf,2012-07,16.47,ERA5/Open-Meteo
oberstdorf,2012-08,18.01,ERA5/Open-Meteo
oberstdorf,2012-09,13.47,ERA5/Open-Meteo
oberstdorf,2012-10,9.13,ERA5/Open-Meteo
oberstdorf,2012-11,4.2,ERA5/Open-Meteo
oberstdorf,2012-12,-1.4,ERA5/Open-Meteo
oberstdorf,2013-01,-1.32,ERA5/Open-Meteo
oberstdorf,2013-02,-3.57,ERA5/Open-Meteo
oberstdorf,2013-03,1.28,ERA5/Open-Meteo
oberstdorf,2013-04,6.49,ERA5/Open-Meteo
oberstdorf,2013-05,8.57,ERA5/Open-Meteo
oberstdorf,2013-06,13.81,ERA5/Open-Meteo
oberstdorf,2013-07,18.26,ERA5/Open-Meteo
oberstdorf,2013-08,16.89,ERA5/Open-Meteo
oberstdorf,2013-09,12.96,ERA5/Open-Meteo
oberstdorf,2013-10,10.41,ERA5/Open-Meteo
oberstdorf,2013-11,1.79,ERA5/Open-Meteo
oberstdorf,2013-12,-5.3,ERA5/Open-Meteo
oberstdorf,2014-01,0.4,ERA5/Open-Meteo
oberstdorf,2014-02,3.05,ERA5/Open-Meteo
oberstdorf,2014-03,4.84,ERA5/Open-Meteo
oberstdorf,2014-04,7.52,ERA5/Open-Meteo
oberstdorf,2014-05,10.45,ERA5/Open-Meteo
oberstdorf,2014-06,15.12,ERA5/Open-Meteo
oberstdorf,2014-07,16.22,ERA5/Open-Meteo
oberstdorf,2014-08,14.66,ERA5/Open-Meteo
oberstdorf,2014-09,13.53,ERA5/Open-Meteo
oberstdorf,2014-10,10.42,ERA5/Open-Meteo
oberstdorf,2014-11,6.39,ERA5/Open-Meteo
oberstdorf,2014-12,6.8,ERA5/Open-Meteo
oberstdorf,2015-01,-1.27,ERA5/Open-Meteo
oberstdorf,2015-02,-2.48,ERA5/Open-Meteo
oberstdorf,2015-03,3.13,ERA5/Open-Meteo
oberstdorf,2015-04,5.61,ERA5/Open-Meteo
oberstdorf,2015-05,10.97,ERA5/Open-Meteo
oberstdorf,2015-06,15.7,ERA5/Open-Meteo
oberstdorf,2015-07,19.71,ERA5/Open-Meteo
oberstdorf,2015-08,18.49,ERA5/Open-Meteo
oberstdorf,2015-09,11.91,ERA5/Open-Meteo
oberstdorf,2015-10,8.61,ERA5/Open-Meteo
oberstdorf,2015-11,5.55,ERA5/Open-Meteo
oberstdorf,2015-12,5.3,ERA5/Open-Meteo
oberstdorf,2016-01,-0.96,ERA5/Open-Meteo
oberstdorf,2016-02,1.6,ERA5/Open-Meteo
oberstdorf,2016-03,2.06,ERA5/Open-Meteo
oberstdorf,2016-04,6.53,ERA5/Open-Meteo
oberstdorf,2016-05,10.24,ERA5/Open-Meteo
oberstdorf,2016-06,14.83,ERA5/Open-Meteo
oberstdorf,2016-07,17.34,ERA5/Open-Meteo
oberstdorf,2016-08,16.91,ERA5/Open-Meteo
oberstdorf,2016-09,15.17,ERA5/Open-Meteo
oberstdorf,2016-10,8.06,ERA5/Open-Meteo
oberstdorf,2016-11,2.86,ERA5/Open-Meteo
oberstdorf,2016-12,1.3,ERA5/Open-Meteo
oberstdorf,2017-01,-5.21,ERA5/Open-Meteo
oberstdorf,2017-02,1.29,ERA5/Open-Meteo
oberstdorf,2017-03,5.08,ERA5/Open-Meteo
oberstdorf,2017-04,5.07,ERA5/Open-Meteo
oberstdorf,2017-05,11.56,ERA5/Open-Meteo
oberstdorf,2017-06,16.69,ERA5/Open-Meteo
oberstdorf,2017-07,16.36,ERA5/Open-Meteo
oberstdorf,2017-08,17.08,ERA5/Open-Meteo
oberstdorf,2017-09,10.43,ERA5/Open-Meteo
oberstdorf,2017-10,8.65,ERA5/Open-Meteo
oberstdorf,2017-11,1.57,ERA5/Open-Meteo
oberstdorf,2017-12,-6.7,ERA5/Open-Meteo
oberstdorf,2018-01,1.7,ERA5/Open-Meteo
oberstdorf,2018-02,-4.93,ERA5/Open-Meteo
oberstdorf,2018-03,1.64,ERA5/Open-Meteo
oberstdorf,2018-04,10.0,ERA5/Open-Meteo
oberstdorf,2018-05,12.86,ERA5/Open-Meteo
oberstdorf,2018-06,15.3,ERA5/Open-Meteo
oberstdorf,2018-07,17.41,ERA5/Open-Meteo
oberstdorf,2018-08,17.63,ERA5/Open-Meteo
oberstdorf,2018-09,13.56,ERA5/Open-Meteo
oberstdorf,2018-10,9.39,ERA5/Open-Meteo
oberstdorf,2018-11,4.86,ERA5/Open-Meteo
oberstdorf,2018-12,3.0,ERA5/Open-Meteo
oberstdorf,2019-01,-3.19,ERA5/Open-Meteo
oberstdorf,2019-02,0.87,ERA5/Open-Meteo
oberstdorf,2019-03,3.0,ERA5/Open-Meteo
oberstdorf,2019-04,7.1,ERA5/Open-Meteo
oberstdorf,2019-05,8.02,ERA5/Open-Meteo
oberstdorf,2019-06,17.46,ERA5/Open-Meteo
oberstdorf,2019-07,17.74,ERA5/Open-Meteo
oberstdorf,2019-08,16.78,ERA5/Open-Meteo
oberstdorf,2019-09,12.56,ERA5/Open-Meteo
oberstdorf,2019-10,10.06,ERA5/Open-Meteo
oberstdorf,2019-11,3.54,ERA5/Open-Meteo
oberstdorf,2019-12,0.4,ERA5/Open-Meteo
oberstdorf,2020-01,0.94,ERA5/Open-Meteo
oberstdorf,2020-02,2.53,ERA5/Open-Meteo
oberstdorf,2020-03,3.26,ERA5/Open-Meteo
oberstdorf,2020-04,9.13,ERA5/Open-Meteo
oberstdorf,2020-05,10.78,ERA5/Open-Meteo
oberstdorf,2020-06,13.72,ERA5/Open-Meteo
oberstdorf,2020-07,16.39,ERA5/Open-Meteo
oberstdorf,2020-08,16.92,ERA5/Open-Meteo
oberstdorf,2020-09,13.43,ERA5/Open-Meteo
oberstdorf,2020-10,7.45,ERA5/Open-Meteo
oberstdorf,2020-11,4.58,ERA5/Open-Meteo
oberstdorf,2020-12,-0.7,ERA5/Open-Meteo
